Date,Open,High,Low,Close,Volume,ma_diff,GCDC_times,rsi,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,MA_SHORT,MA_LONG,MIDPOINT,MACD_macd,MACD_macdsignal,MACD_macdhist,RSI,STOCH_slowk,STOCH_slowd,STOCHRSI_fastk,STOCHRSI_fastd,OBV,ATR,STDDEV,_CLOSE_PCT_CHANGE,BUYSELL,SimulateAsset,Profit,Coin,JPY,Songiri,GachihoAsset,GachihoProfit
2021-12-03 13:00:00+09:00,1645.254,1655.812,1643.72,1652.6,13780.1789,,1,37.72479594582477,19.000839727055563,6.354399999999259,-6.292039727057045,6.354399999999259,,31.30099999999993,,,,43.22014157692497,14.310734169355735,13.605969226118274,62.94516605134059,21.99309738368447,5350.891300000019,20.1212368227463,6.323219863528166,0.00446982566475107,0,265260.0,-1898.0999999999767,100,100000,False,265260.0,-1898.0999999999767
2021-12-03 14:00:00+09:00,1652.618,1670.426,1646.819,1667.496,10780.7731,,1,46.91364368170461,14.450774941210284,-1.0727000000006228,-16.59617494121153,-1.0727000000006228,,22.444500000000062,,,,48.1793186763393,38.56508896959023,21.25251648986444,100.0,54.31505535044687,16131.66440000002,20.37021990683585,7.761737470605454,0.004361117745402376,0,266749.6,-408.5,100,100000,False,266749.6,-408.5
2021-12-03 15:00:00+09:00,1670.516,1678.902,1664.533,1673.4,9667.2744,,1,49.46180908905893,8.458874454437591,-11.727500000000873,-31.913874454439338,-11.727500000000873,,9.349500000000035,,,,50.041765010641825,66.64754854386725,39.84112389427105,100.0,87.6483886837802,25798.938800000018,19.94156134206187,10.093187227219241,0.004855595828885617,0,267340.0,181.90000000002328,100,100000,False,267340.0,181.90000000002328
2021-12-03 16:00:00+09:00,1673.323,1673.323,1660.002,1660.979,4241.079,,1,31.95252884674727,13.460098365887006,-6.716500000001133,-26.893098365889273,-6.716500000001133,,5.719000000000051,,,,46.27376911901801,74.14877981644146,59.78713910996629,60.01516978857758,86.67172326285919,21557.85980000002,19.474164103343178,10.088299182944073,0.005251094926357114,0,266097.9,-1060.1999999999534,100,100000,False,266097.9,-1060.1999999999534
2021-12-03 17:00:00+09:00,1663.236,1663.529,1657.1,1657.1,6660.8855,,1,33.40333424119501,16.78109084128846,2.0004999999987376,-12.780090841290985,2.0004999999987376,,10.814000000000078,,,,45.130891789763815,57.149489322191215,65.98193922749995,28.01019773965659,62.67512250941138,14896.97430000002,18.5423666673901,7.3902954206448666,0.012304029878235201,0,265710.0,-1448.0999999999767,100,100000,False,265710.0,-1448.0999999999767
2021-12-03 18:00:00+09:00,1657.674,1664.028,1652.661,1660.02,11083.1936,,1,40.66879906949708,17.217385769179145,5.454499999998461,-6.308385769182223,5.454499999998461,,12.783999999999878,-4.512493271048243,-1.4641597291809678,-3.048333541867275,46.207929133416215,42.74451611916829,58.014261752600305,21.93168699760971,36.65235150861462,25980.167900000022,18.029840476862237,5.8814428845903075,-0.00885349435899685,0,266002.0,-1156.0999999999767,100,100000,False,266002.0,-1156.0999999999767
2021-12-03 19:00:00+09:00,1660.831,1690.713,1660.831,1674.8,28860.431,,1,40.03157382060037,4.174974291117678,-10.512200000001258,-25.199374291120193,-10.512200000001258,,-4.643499999999904,-3.5818415203609675,-1.887696087416968,-1.6941454329439996,51.4072930833107,45.786041021520155,48.560015487626536,100.00000000000001,49.98062824575543,54840.598900000026,18.93435187137208,7.343587145559502,-0.025416843457396032,0,267480.0,321.9000000000233,100,100000,False,267480.0,321.9000000000233
2021-12-03 20:00:00+09:00,1677.679,1689.175,1675.348,1681.565,12412.284,,1,40.000840159630506,3.729040323256413,-15.368700000001127,-34.46644032325867,-15.368700000001127,,-13.053499999999985,-2.2722215844053153,-1.9646011868146374,-0.30762039759067794,53.61716593283637,58.42884185394703,48.98646633154514,100.0,73.97722899920323,67252.88290000003,18.608683880559788,9.548870161628773,-0.048029885927151295,0,268156.5,998.4000000000233,100,100000,False,268156.5,998.4000000000233
2021-12-03 21:00:00+09:00,1683.99,1686.65,1668.149,1669.747,4998.1126,,1,36.596258205353024,9.439260357394232,-8.75310000000104,-26.945460357396314,-8.75310000000104,,-13.989499999999907,-2.1630182547032746,-2.004284600392365,-0.1587336543109097,49.39137346448514,59.680612495182096,54.63183179021641,50.20438419608689,83.40146139869562,62254.770300000026,18.600992174805533,9.096180178697646,-0.02943711467324306,0,266974.7,-183.39999999996508,100,100000,False,266974.7,-183.39999999996508
2021-12-03 22:00:00+09:00,1669.301,1688.453,1669.109,1677.743,15602.9456,,1,47.01525712320622,8.904521332770173,-6.006000000000995,-20.916521332772163,-6.006000000000995,,-15.370999999999867,-1.414952759868811,-1.8864182322876542,0.4714654724188432,52.13984889364202,62.25866358316696,60.12270597743201,80.06114422864758,76.75517614157813,77857.71590000002,18.654064162319425,7.455260666385599,-0.035428432480403727,0,267774.3,616.2000000000116,100,100000,False,267774.3,616.2000000000116
2021-12-03 23:00:00+09:00,1676.24,1681.878,1645.452,1645.452,10769.1145,,1,41.759854574713145,31.798205205469458,6.196399999998675,-19.405405205472107,6.196399999998675,,-0.25499999999988177,-3.388656970356351,-2.1868659799013934,-1.2017909904549575,42.17787506894892,36.938925680647536,52.95940058633218,0.0,43.421842808244804,67088.60140000003,19.923488150725177,12.800902602735421,-0.04128494070103206,0,264545.2,-2612.899999999965,100,100000,False,264545.2,-2612.899999999965
2021-12-04 00:00:00+09:00,1648.16,1656.801,1631.96,1633.287,13363.9634,,1,36.61562146623259,54.998365244003935,17.178299999998444,-20.641765244007047,17.178299999998444,,13.045499999999947,-5.866816599993399,-2.9228561039197944,-2.9439604960736045,39.14362109796943,22.74479515111309,40.647461471642515,0.0,26.68704807621584,53724.63800000003,20.27473899710194,18.910032622002763,-0.04556599159597163,0,263328.7,-3829.399999999965,100,100000,False,263328.7,-3829.399999999965
2021-12-04 01:00:00+09:00,1633.264,1633.264,1597.643,1604.501,53570.0591,,1,30.61670872232452,83.27020745880554,30.69249999999829,-21.885207458808964,30.69249999999829,,27.579499999999825,-10.037855436888776,-4.345855970513591,-5.691999466375186,33.07935609566591,3.2904511902418156,20.9913906740008,0.0,-1.8947806286936004e-14,154.57890000002953,21.372543354451803,26.28885372940358,-0.018008815335409656,0,260450.1,-6707.999999999971,100,100000,False,260450.1,-6707.999999999971
2021-12-04 02:00:00+09:00,1605.065,1631.238,1593.941,1622.0,18511.9655,,1,39.74852811345477,73.20536066213094,24.007099999998445,-25.191160662134052,24.007099999998445,,30.443499999999858,-11.795440218651265,-5.835772820141125,-5.95966739851014,39.241615596491,13.186549040250275,13.073931793868383,32.33001143327951,10.776670477759817,18666.544400000028,22.510004543419534,24.599130331066203,-0.04814013284626917,0,262200.0,-4958.099999999977,100,100000,False,262200.0,-4958.099999999977
2021-12-04 03:00:00+09:00,1620.0,1633.942,1609.905,1620.337,8284.7319,,1,37.276378026506826,30.583061453684877,3.1918999999984408,-24.199261453687996,3.1918999999984408,,21.109500000000025,-13.170705330075862,-7.302759322128073,-5.867946007947789,38.875248258512265,22.419089737700933,12.965363322730996,63.70149009817395,32.01050051048447,10381.812500000027,22.619075647460996,13.695580726843218,-0.03790645283408023,0,262033.7,-5124.399999999965,100,100000,False,262033.7,-5124.399999999965
2021-12-04 04:00:00+09:00,1622.481,1622.971,1569.614,1580.213,32358.196,,1,24.619350802667785,52.53668276491953,15.775099999998247,-20.98648276492304,15.775099999998247,,34.596500000000106,-17.29887366147591,-9.30198218999764,-7.9968914714782695,31.285749570055398,23.95395545125105,19.85319807640074,0.0,32.01050051048447,-21976.383499999974,24.814641672642352,18.38079138246068,-0.07503626057543422,-1,258021.30000000002,-9136.79999999996,99,100400,False,258021.3,-9136.799999999988
2021-12-04 05:00:00+09:00,1577.389,1578.245,1500.0,1562.108,63736.1745,,1,21.800855605832524,105.37128578565284,58.70929999999839,12.047314214343942,58.70929999999839,,82.71399999999994,-21.780328922128774,-11.797651536423867,-9.982677385704907,28.57491022584742,29.51429894650147,25.295781378484474,0.0,21.23383003272463,-85712.55799999998,28.77166726745361,23.33099289282724,-0.05192457912457904,-1,256215.3829264789,-10942.717073521082,99,100800,False,256210.8,-10947.299999999988
2021-12-04 06:00:00+09:00,1560.046,1582.973,1560.046,1576.117,19211.0058,,1,28.9197435825658,69.53394580081817,20.645499999998265,-28.242945800821644,20.645499999998265,,50.32699999999977,-23.925704651448086,-14.22326215942871,-9.702442492019376,33.384683457629,38.451427190191175,30.63989386264789,45.09146043368573,15.030486811228558,-66501.55219999998,28.35419103406406,24.444222900409986,-0.062288198422861596,-1,257609.14961829345,-9548.950381706527,99,101200,False,257611.69999999998,-9546.399999999994
2021-12-04 07:00:00+09:00,1573.0,1573.0,1544.0,1547.503,36688.5347,,1,26.52386189072264,67.58769308009187,18.75559999999814,-30.076493080095588,18.75559999999814,,56.034000000000106,-27.616495269558982,-16.901908781454765,-10.714586488104217,29.077555100921508,46.22100112984223,38.06224242217829,4.879887179237018,16.65711587097423,-103190.08689999997,28.62296310305948,24.416046540046818,-0.10535928571428577,-1,254769.5816121252,-12388.518387874763,98,101600,False,254750.3,-12407.799999999988
2021-12-04 08:00:00+09:00,1546.343,1564.906,1539.096,1561.159,31904.3159,,1,30.245887987520742,36.80109592022632,13.418999999998277,-9.963095920229762,13.418999999998277,,62.53300000000013,-29.104054924551292,-19.34233801007407,-9.761716914477223,33.48788358849854,47.34272319980594,44.00505050661311,100.0,49.990449204307566,-71285.77099999996,28.422037167126657,11.691047960114009,-0.17878746006612922,-1,256121.23250165192,-11036.86749834806,98,102000,False,256115.90000000002,-11042.199999999953
2021-12-04 09:00:00+09:00,1558.502,1562.861,1461.994,1469.916,90111.4791,,1,18.855872762527,106.57699486126262,30.933099999998376,-44.71079486126587,30.933099999998376,,63.312999999999874,-37.21649562376706,-22.917169532812668,-14.299326090954391,23.135722244419433,30.582694943313413,41.38213975765385,0.0,34.95996239307899,-161397.25009999995,33.59667736947477,37.82194743063216,-0.18445328313757847,-1,247113.51220080603,-20044.58779919395,98,102400,False,246991.6,-20166.49999999997
2021-12-04 10:00:00+09:00,1469.3,1488.225,1446.2,1485.0,72288.7713,-124.3937800000001,1,21.738123872519523,145.66348572484026,60.72649999999817,-24.21048572484392,60.72649999999817,185.12027999999987,106.61699999999973,-41.944994796955825,-26.722734585641298,-15.222260211314527,27.145334268822452,28.21696874550494,35.38079562954143,38.73212454031454,46.24404151343816,-89108.47879999995,34.198700414512274,42.46849286242107,-0.21128674542341597,-1,248598.53489464498,-18559.565105354995,98,102800,False,248500.0,-18658.099999999977
2021-12-04 11:00:00+09:00,1485.0,1485.888,1455.567,1483.7,16705.325,-139.11955999999964,2,22.61830649727676,113.27018738277775,38.72809999999822,-35.813987382781306,38.72809999999822,177.84765999999968,103.10199999999986,-45.27535745632645,-30.433259159778327,-14.84209829654812,27.01454054686629,21.496849494320212,26.76550439437952,37.46868092106521,25.400268487126567,-105813.80379999995,33.92172181347568,37.27104369138972,-0.21277860108273017,-1,248470.8998135924,-18687.200186407572,97,103200,False,248370.0,-18788.099999999977
2021-12-04 12:00:00+09:00,1483.354,1483.354,1399.23,1400.0,54664.8911,-163.02471999999966,3,16.18449498059907,141.1409008841431,38.66299999999842,-63.814900884146255,38.66299999999842,201.6877199999999,81.4340000000002,-54.04558053752771,-35.155723435328206,-18.889857102199507,20.24947204913861,19.46902237381644,23.06094687121386,0.0,25.400268487126567,-160478.69489999994,37.53231311251313,51.23895044207236,-0.1312134931145459,-1,240275.72941903982,-26882.370580960152,97,103600,False,240000.0,-27158.099999999977
2021-12-04 13:00:00+09:00,1400.0,1439.015,1278.0,1324.377,127273.0324,-203.56190000000015,4,14.533094828449435,199.06927913612049,74.09109999999805,-50.887079136124385,74.09109999999805,277.65299999999934,120.32449999999972,-66.33353787422334,-41.39128632310723,-24.942251551116108,16.282135048579622,15.439822322921843,18.801898063686163,0.0,12.489560307021721,-287751.7272999999,46.35250503304792,62.48908956806124,-0.06946214261142569,-1,232892.99464342836,-34265.105356571614,97,104000,False,232437.69999999998,-34720.399999999994
2021-12-04 14:00:00+09:00,1324.27,1338.306,1066.578,1241.008,391073.8128,-241.2136800000003,5,12.575793679708056,372.7555228743672,184.37499999999818,-4.005522874370854,184.37499999999818,425.5886799999996,229.0619999999999,-81.85543564087425,-49.484116186660636,-32.37131945421361,13.209522037101411,19.371354115391057,18.09339960404311,0.0,-1.4210854715202004e-14,-678825.5400999999,62.4507546735445,94.19026143718446,-0.012399158433328505,0,224779.23242132092,-42378.867578679055,97,104000,False,224100.8,-43057.29999999999
2021-12-04 15:00:00+09:00,1240.175,1255.0,1197.956,1225.969,196879.4654,-284.4392599999999,6,12.94694628940303,302.79405207220157,108.53279999999813,-85.7284520722053,108.53279999999813,392.9720599999996,197.50649999999996,-94.28333348493561,-58.44395964631563,-35.83937383861998,12.742382941261166,31.887329102672734,22.23283518032854,0.0,-1.4210854715202004e-14,-875705.0054999999,62.064557911148476,97.13062603610172,-0.04257930096096607,0,223315.58442196535,-43842.515578034625,97,104000,False,222596.90000000002,-44561.19999999995
2021-12-04 16:00:00+09:00,1225.864,1228.001,1180.87,1223.389,93958.5943,-327.63699999999994,7,9.800825438200732,216.9916247328158,78.5130999999983,-59.9654247328192,78.5130999999983,406.1500999999996,217.42749999999978,-103.15164850823203,-67.38549741869892,-35.76615108953311,12.659671236981248,39.00206088034191,30.086914699468565,0.0,-1.4210854715202004e-14,-969663.5997999999,60.99787520320931,69.23926236640871,-0.03081085453420984,0,223064.48981206195,-44093.61018793803,97,104000,False,222338.9,-44819.19999999998
2021-12-04 17:00:00+09:00,1224.022,1253.273,1216.451,1237.609,70150.0421,-351.6882000000003,8,12.229841512440387,90.71290838782625,15.608399999998255,-59.496108387829736,15.608399999998255,367.29659999999944,166.93899999999985,-107.78988223294323,-75.46637438154778,-32.32350785139545,15.899912429374865,40.51986129442458,37.13641709247974,89.44854554568744,29.816181848562465,-899513.5576999999,59.27102697440864,37.55225419391394,-0.02354483351803749,0,224448.429871297,-42709.67012870297,97,104000,False,223760.9,-43397.19999999998
2021-12-04 18:00:00+09:00,1237.689,1257.216,1223.809,1238.358,45781.2338,-359.87915999999996,9,13.507849218630284,7.051792491362676,-7.245900000001484,-21.543592491365644,-7.245900000001484,352.6332599999996,159.2405000000001,-110.1357020203045,-82.40023990929913,-27.735462111005376,16.0765214563329,48.921508588979954,42.814476921248804,100.0,63.1495151818958,-853732.3238999998,57.42359647623659,7.14884624568209,0.007422143636914513,0,224521.32516696275,-42636.77483303723,97,104000,False,223835.8,-43322.29999999999
2021-12-04 19:00:00+09:00,1238.358,1247.273,1195.785,1225.809,52628.3655,-353.36714000000006,10,13.590279096259708,21.504505019524004,8.697799999998324,-4.108905019527356,8.697799999998324,362.0649399999995,178.22399999999993,-111.71954712982915,-88.26410135340514,-23.455445776424014,15.489614777327827,56.00068112229891,48.48068366856781,82.82316632783393,90.75723729117378,-906360.6893999998,56.999625299362535,6.403352509762787,0.03570568864960466,0,223300.01266321167,-43858.0873367883,97,104000,False,222580.9,-44577.19999999998
2021-12-04 20:00:00+09:00,1224.117,1224.117,1151.0,1175.9,87940.2435,-353.00238000000013,11,9.330590758188634,78.58406348167637,32.65449999999828,-13.275063481679808,32.65449999999828,385.6568799999993,180.971,-115.6686389150143,-93.74500886572697,-21.923630049287326,13.39512531150964,48.507570022478205,51.143253244585686,21.52432876229335,68.11583169670908,-994300.9328999998,58.27172349226521,22.964781740838994,0.04943826401025653,0,218442.69449047168,-48715.4055095283,97,104000,False,217590.0,-49568.09999999998
2021-12-04 21:00:00+09:00,1177.464,1213.203,1177.464,1186.822,48394.3075,-350.1556400000002,12,11.6734454455663,70.28686485955495,17.566099999998414,-35.154664859558125,17.566099999998414,367.7217399999995,173.19600000000014,-116.57322491292257,-98.31065207516609,-18.26257283775648,16.06975727125374,38.67689879992627,47.72838331490113,99.7477364509447,68.03174384702398,-945906.6253999998,56.77395752853197,26.360382429778323,0.058883701972675784,1,219505.6616723961,-47652.438327603886,97,103600,False,218682.19999999998,-48475.899999999994
2021-12-04 22:00:00+09:00,1186.811,1209.14,1175.965,1209.14,52963.7342,-346.4842400000002,13,13.081714291777658,61.265162531520446,14.653299999998353,-31.95856253152374,14.653299999998353,361.1375399999995,137.89750000000004,-114.17312306042413,-101.4831462722177,-12.689976788206437,21.41075730121715,37.30197584795769,41.49548155678739,100.0,73.75735507107935,-892942.8911999998,55.08831770506542,23.30593126576101,0.04846670569941003,0,221685.24930828804,-45472.85069171194,97,103600,False,220914.0,-46244.09999999998
2021-12-04 23:00:00+09:00,1209.14,1250.0,1202.403,1247.618,62072.8043,-335.6522,14,23.77566746693832,34.712786458874234,-17.1437000000019,-69.00018645887803,-17.1437000000019,318.5084999999997,104.24849999999992,-107.92211308413152,-102.77093963460047,-5.151173449531058,29.715147368035044,62.01902370850177,45.99929945212858,100.0,99.9159121503149,-830870.0868999999,54.553223583275035,25.928243229438095,0.025388284517521065,0,225443.031056377,-41715.06894362299,97,103600,False,224761.8,-42396.29999999999
