Date,Open,High,Low,Close,Volume,ma_diff,GCDC_times,rsi
2021-10-07 22:00:00+09:00,1437.406,1456.863,1434.344,1451.626,54534.163,-5.0505199999997785,2,45.84135366796638
2021-10-07 23:00:00+09:00,1454.155,1455.416,1415.0,1423.0,63693.5525,-10.357859999999846,3,45.808946831946855
2021-10-08 00:00:00+09:00,1422.999,1447.588,1418.943,1438.946,20444.6296,-9.211379999999963,4,51.380268512133064
2021-10-08 01:00:00+09:00,1439.736,1458.23,1423.024,1458.23,26174.102,-7.880000000000109,5,53.67610894223972
2021-10-08 02:00:00+09:00,1458.489,1465.18,1439.551,1440.565,8210.2589,-7.292799999999943,6,52.279174557076686
2021-10-08 03:00:00+09:00,1442.568,1445.18,1436.362,1440.0,2733.1257,-9.568740000000162,7,41.961146508182985
2021-10-08 04:00:00+09:00,1442.017,1458.233,1442.017,1451.614,12015.8575,-3.9180400000002464,8,46.42231668152237
2021-10-08 05:00:00+09:00,1452.369,1457.688,1447.832,1453.999,9731.6268,-0.8735800000001746,9,50.54155784298665
2021-10-08 06:00:00+09:00,1453.109,1469.001,1452.723,1460.464,36130.8691,-0.5418200000001434,10,44.333729601210415
2021-10-08 07:00:00+09:00,1460.465,1460.813,1438.576,1448.575,33262.331,1.4780199999997876,1,40.69367741935484
2021-10-08 08:00:00+09:00,1446.863,1447.77,1427.701,1440.302,18105.0202,2.2519999999999527,2,43.86753610931828
2021-10-08 09:00:00+09:00,1441.635,1461.087,1435.761,1457.32,26919.4726,3.776800000000094,3,53.44063408070729
2021-10-08 10:00:00+09:00,1457.501,1458.059,1440.901,1448.481,12833.4536,3.2285400000000664,4,47.576374745417496
2021-10-08 11:00:00+09:00,1446.8,1447.711,1417.412,1420.0,57415.9074,-4.007559999999785,1,43.91302966438261
2021-10-08 12:00:00+09:00,1419.113,1422.317,1407.296,1417.04,51794.4039,-9.457360000000108,2,38.88420421168197
2021-10-08 13:00:00+09:00,1417.015,1430.403,1413.449,1427.206,24755.7224,-11.388259999999718,3,50.662343082800795
2021-10-08 14:00:00+09:00,1427.186,1435.0,1416.211,1435.0,9384.3854,-15.71011999999996,4,47.943794799528405
2021-10-08 15:00:00+09:00,1435.0,1436.999,1421.251,1436.516,18389.7778,-18.04229999999984,5,41.177731504164626
2021-10-08 16:00:00+09:00,1436.017,1444.359,1427.89,1441.071,23979.2829,-13.94938000000002,6,49.97027701819039
2021-10-08 17:00:00+09:00,1443.0,1467.669,1440.129,1463.525,39161.7031,-5.230159999999842,7,58.48236325721567
2021-10-08 18:00:00+09:00,1463.526,1464.0,1444.24,1447.7,34623.8046,-2.0075400000000627,8,49.15457235451596
2021-10-08 19:00:00+09:00,1447.938,1452.899,1444.8,1447.6,15713.1035,-1.1353800000001684,9,48.44718730447629
2021-10-08 20:00:00+09:00,1448.0,1452.562,1430.061,1433.9,22715.9868,-3.0267399999997906,10,41.24008602850871
2021-10-08 21:00:00+09:00,1433.9,1434.428,1412.911,1425.0,32918.5007,-7.13092000000006,11,42.094000817157365
2021-10-08 22:00:00+09:00,1424.142,1427.231,1414.8,1422.981,40410.0276,-16.05009999999993,12,43.729272030099914
2021-10-08 23:00:00+09:00,1421.087,1436.974,1419.082,1433.741,27740.6194,-19.016720000000078,13,42.47492130732785
2021-10-09 00:00:00+09:00,1432.189,1438.302,1422.863,1430.187,26247.5277,-22.005620000000135,14,44.78651302014651
2021-10-09 01:00:00+09:00,1429.736,1444.279,1426.77,1435.94,22394.9823,-21.215999999999894,15,59.02471437272709
2021-10-09 02:00:00+09:00,1440.129,1440.669,1427.89,1432.507,8901.8789,-19.004739999999856,16,56.149314791891435
2021-10-09 03:00:00+09:00,1433.655,1448.598,1432.896,1448.598,4643.7651,-13.370519999999942,17,57.90542647418219
2021-10-09 04:00:00+09:00,1449.185,1449.289,1433.125,1437.069,5135.4543,-11.130099999999857,18,49.52464602597559
2021-10-09 05:00:00+09:00,1437.43,1437.43,1408.0,1415.76,26088.2203,-12.211299999999937,19,41.49110854906878
2021-10-09 06:00:00+09:00,1417.08,1420.162,1412.132,1418.21,7663.1012,-13.892799999999852,20,39.841656428935735
2021-10-09 07:00:00+09:00,1419.25,1426.803,1418.0,1422.976,12402.7722,-14.678879999999936,21,31.584580691548453
2021-10-09 08:00:00+09:00,1422.245,1422.245,1410.804,1416.725,15189.4413,-19.56006000000025,22,34.48869617971913
2021-10-09 09:00:00+09:00,1417.131,1435.0,1407.0,1426.911,18871.9563,-20.525879999999916,23,39.85665854782439
2021-10-09 10:00:00+09:00,1429.554,1430.0,1409.034,1411.596,10948.4061,-20.16547999999989,24,38.63030960394299
2021-10-09 11:00:00+09:00,1412.41,1424.418,1408.979,1421.194,13355.157,-19.192559999999958,25,45.67813522790765
2021-10-09 12:00:00+09:00,1419.753,1440.0,1419.753,1432.924,28558.456,-17.309259999999995,26,51.27622377622374
2021-10-09 13:00:00+09:00,1433.299,1453.2,1430.786,1444.82,19333.5787,-11.906659999999874,27,50.870749998163696
2021-10-09 14:00:00+09:00,1444.259,1450.0,1429.357,1432.834,5497.4905,-10.882160000000113,28,47.57779762313667
2021-10-09 15:00:00+09:00,1432.7,1446.0,1432.7,1435.603,12504.8346,-5.439840000000004,29,46.36147017270107
2021-10-09 16:00:00+09:00,1435.547,1442.046,1434.3,1442.0,7282.1312,-0.974920000000111,30,51.31892274982281
2021-10-09 17:00:00+09:00,1442.0,1442.0,1423.59,1425.0,19820.5295,-2.261720000000196,31,40.1433391311637
2021-10-09 18:00:00+09:00,1425.799,1442.0,1425.0,1442.0,12353.2328,-2.2514800000001287,32,50.0325993941946
2021-10-09 19:00:00+09:00,1442.0,1542.0,1437.07,1540.921,209127.27,18.041400000000067,1,76.87990271411581
2021-10-09 20:00:00+09:00,1540.301,1577.777,1495.0,1533.828,270094.9892,36.07403999999997,2,74.60101985763762
2021-10-09 21:00:00+09:00,1532.766,1549.509,1518.495,1538.803,68638.9558,53.374939999999924,3,74.85386414642447
2021-10-09 22:00:00+09:00,1539.031,1569.9,1529.979,1551.601,88693.8886,76.6383800000001,4,77.90273289380721
2021-10-09 23:00:00+09:00,1551.498,1562.501,1528.87,1554.679,82544.7506,96.82464000000027,5,77.27581492532182
2021-10-10 00:00:00+09:00,1554.085,1561.0,1533.3,1561.0,70376.4935,98.6529599999999,6,84.24860644083867
2021-10-10 01:00:00+09:00,1559.772,1559.998,1525.533,1536.571,47182.6595,96.93013999999971,7,75.37885850863667
2021-10-10 02:00:00+09:00,1536.675,1541.979,1524.0,1535.828,14838.9671,94.39750000000004,8,73.64340392044647
2021-10-10 03:00:00+09:00,1536.186,1550.63,1525.899,1547.331,15448.2311,91.76147999999989,9,73.59901823784448
2021-10-10 04:00:00+09:00,1549.726,1549.726,1526.501,1534.554,11520.2557,85.85670000000005,10,72.38424977645047
2021-10-10 05:00:00+09:00,1534.55,1565.589,1525.231,1562.932,45468.1622,83.78446000000031,11,75.17089244271244
2021-10-10 06:00:00+09:00,1562.932,1585.886,1550.407,1569.76,55169.6002,88.05934000000025,12,75.20771296263345
2021-10-10 07:00:00+09:00,1567.206,1600.0,1559.379,1590.277,101804.0496,96.22357999999963,13,82.35409972812658
2021-10-10 08:00:00+09:00,1589.41,1670.0,1570.001,1661.634,182014.3161,115.0607799999998,14,85.49276590880952
2021-10-10 09:00:00+09:00,1660.0,1670.0,1548.3,1568.446,253287.391,119.44175999999993,15,55.381339401820576
2021-10-10 10:00:00+09:00,1566.839,1575.0,1541.428,1572.0,88225.0919,118.62140000000022,16,57.30358355534663
2021-10-10 11:00:00+09:00,1572.0,1587.316,1556.8,1583.467,76348.1393,118.83986000000004,17,58.0473376577548
2021-10-10 12:00:00+09:00,1580.076,1585.639,1566.0,1580.303,28152.8216,114.20862000000011,18,56.31766179540712
2021-10-10 13:00:00+09:00,1579.93,1579.93,1556.612,1571.186,38711.2341,93.09529999999995,19,54.24709285166165
2021-10-10 14:00:00+09:00,1569.926,1577.105,1562.096,1571.708,24179.3098,90.65434000000027,20,53.46375143843501
2021-10-10 15:00:00+09:00,1574.0,1590.0,1570.0,1590.0,21340.1959,90.99846000000002,21,60.2476384465011
2021-10-10 16:00:00+09:00,1589.004,1620.0,1575.715,1590.069,77029.7899,89.2174799999998,22,60.56648749069402
2021-10-10 17:00:00+09:00,1590.0,1594.998,1580.657,1588.488,25670.9631,87.81503999999995,23,58.691192101388154
2021-10-10 18:00:00+09:00,1586.144,1586.411,1547.996,1553.351,43650.3029,82.00243999999998,24,55.25314982879566
2021-10-10 19:00:00+09:00,1553.35,1563.068,1547.229,1556.499,11804.7342,77.10115999999994,25,51.155938267707484
2021-10-10 20:00:00+09:00,1556.999,1562.754,1545.002,1552.029,24421.8621,67.42038000000002,26,49.00865486137253
2021-10-10 21:00:00+09:00,1553.07,1554.81,1528.0,1534.45,31806.7598,54.559580000000324,27,41.25072418556988
2021-10-10 22:00:00+09:00,1534.293,1542.9,1525.18,1533.747,19578.8692,41.614440000000286,28,19.662432309327656
2021-10-10 23:00:00+09:00,1533.703,1549.5,1533.3,1533.929,11506.8365,35.551460000000134,29,36.774199619808144
2021-10-11 00:00:00+09:00,1533.792,1540.481,1525.4,1529.291,19448.7459,27.9836600000001,30,32.116815969395006
2021-10-11 01:00:00+09:00,1531.303,1532.727,1505.947,1512.531,17469.4662,18.50825999999961,31,19.882735348561596
2021-10-11 02:00:00+09:00,1513.282,1516.199,1504.0,1510.466,12554.5911,12.105879999999843,32,19.240493177253214
2021-10-11 03:00:00+09:00,1511.341,1517.298,1507.449,1514.968,6463.1603,6.769520000000057,33,23.418403863054138
2021-10-11 04:00:00+09:00,1517.399,1522.133,1507.515,1507.515,3171.1691,-0.01343999999994594,1,20.312961571897986
2021-10-11 05:00:00+09:00,1510.493,1526.1,1490.363,1495.0,22052.1108,-7.79968000000008,2,6.837947344330502
2021-10-11 06:00:00+09:00,1496.589,1498.43,1457.445,1473.789,45905.6166,-16.28247999999985,3,5.011846051435768
2021-10-11 07:00:00+09:00,1473.293,1492.149,1466.994,1489.089,23526.9292,-22.02446000000009,4,14.80456903885272
2021-10-11 08:00:00+09:00,1489.427,1504.65,1465.712,1469.299,58153.1804,-32.18004000000019,5,16.131269104494834
2021-10-11 09:00:00+09:00,1469.231,1516.603,1440.372,1487.7,95395.0437,-37.437520000000404,6,24.33353761299246
2021-10-11 10:00:00+09:00,1486.155,1507.892,1481.201,1487.5,42063.6634,-40.35302000000024,7,25.788933689707065
2021-10-11 11:00:00+09:00,1489.194,1504.616,1487.844,1499.922,25715.7905,-36.58663999999999,8,34.58323859134194
2021-10-11 12:00:00+09:00,1501.086,1521.715,1497.847,1512.019,33897.4903,-34.00909999999999,9,39.3034889851981
2021-10-11 13:00:00+09:00,1514.407,1521.69,1507.32,1507.32,39041.4116,-28.12742000000003,10,37.50361807869264
2021-10-11 14:00:00+09:00,1507.612,1510.648,1487.49,1488.8,50838.5613,-29.024940000000015,11,34.4660139226896
2021-10-11 15:00:00+09:00,1491.099,1502.522,1486.842,1493.767,27142.9655,-28.750479999999925,12,39.583774426164425
2021-10-11 16:00:00+09:00,1494.085,1516.943,1494.085,1515.728,23206.2153,-27.247159999999894,13,47.49321398114986
2021-10-11 17:00:00+09:00,1516.999,1532.1,1515.0,1517.602,40992.0051,-27.770539999999983,14,46.59304151619452
2021-10-11 18:00:00+09:00,1519.602,1526.131,1510.51,1512.0,29710.9185,-28.234539999999924,15,47.20373103895892
2021-10-11 19:00:00+09:00,1512.052,1518.101,1482.0,1482.0,32996.9257,-30.734540000000152,16,43.561107989781
2021-10-11 20:00:00+09:00,1484.514,1494.055,1464.415,1483.378,96668.6872,-33.639900000000125,17,49.21198548520389
2021-10-11 21:00:00+09:00,1482.847,1498.123,1473.1,1489.089,61264.3333,-37.931060000000116,18,46.130150906966215
2021-10-11 22:00:00+09:00,1489.963,1501.732,1485.0,1497.998,54611.0384,-41.13526000000002,19,55.495854975749126
2021-10-11 23:00:00+09:00,1500.378,1513.0,1487.328,1506.678,46473.9691,-41.55716000000007,20,51.4295796855527
2021-10-12 00:00:00+09:00,1506.203,1506.203,1486.029,1503.0,36922.8859,-36.38513999999964,21,49.726015224667684
2021-10-12 01:00:00+09:00,1504.389,1507.29,1480.587,1490.006,10236.9182,-33.766079999999874,22,40.6808989250105
2021-10-12 02:00:00+09:00,1489.089,1494.75,1481.7,1487.545,15238.4636,-32.60577999999987,23,35.17980047946824
2021-10-12 03:00:00+09:00,1485.462,1485.65,1480.0,1483.28,47176.4927,-34.483560000000125,24,36.56685824524767
2021-10-12 04:00:00+09:00,1481.601,1486.55,1470.831,1474.656,41497.3856,-39.66452000000004,25,40.422790524089955
2021-10-12 05:00:00+09:00,1474.076,1477.6,1450.0,1467.284,35362.5217,-45.20677999999998,26,36.70689684730273
2021-10-12 06:00:00+09:00,1464.609,1487.521,1453.397,1485.698,18732.7477,-45.091260000000375,27,36.40489888724325
2021-10-12 07:00:00+09:00,1482.969,1492.598,1478.005,1490.862,12564.7781,-42.98646000000008,28,40.16191510397281
2021-10-12 08:00:00+09:00,1488.774,1488.774,1470.0,1481.275,21148.3425,-41.617759999999635,29,40.195466158400976
2021-10-12 09:00:00+09:00,1480.602,1481.2,1435.98,1458.344,67810.0923,-42.24149999999986,30,42.90785361165742
2021-10-12 10:00:00+09:00,1458.344,1460.0,1440.0,1452.738,25551.44,-40.972780000000284,31,41.309149711180545
2021-10-12 11:00:00+09:00,1452.304,1453.536,1418.999,1424.853,50449.8666,-50.26992000000041,32,30.68210794730163
2021-10-12 12:00:00+09:00,1422.0,1423.682,1399.0,1417.055,77442.7277,-61.93242000000009,33,25.550003620827283
2021-10-12 13:00:00+09:00,1416.972,1444.001,1411.7,1442.224,22335.8018,-66.91776000000027,34,34.53471045962243
2021-10-12 14:00:00+09:00,1442.901,1446.249,1415.406,1444.801,24919.1476,-66.91632000000004,35,36.04363711080728
2021-10-12 15:00:00+09:00,1445.133,1450.67,1430.759,1436.907,26996.7194,-67.39693999999986,36,37.527242582663725
2021-10-12 16:00:00+09:00,1435.915,1447.862,1430.738,1442.5,2206.2177,-61.28338000000031,37,40.562529507253146
2021-10-12 17:00:00+09:00,1442.5,1456.9,1437.0,1448.754,15783.872,-52.11866000000009,38,43.46261696965877
2021-10-12 18:00:00+09:00,1447.175,1448.01,1401.001,1414.8,35109.024,-54.09807999999998,39,37.45987780040735
2021-10-12 19:00:00+09:00,1410.279,1420.0,1392.412,1415.649,75660.7583,-56.47170000000028,40,40.69062905371009
2021-10-12 20:00:00+09:00,1416.536,1444.824,1407.217,1441.778,43921.6119,-53.2660400000002,41,42.008819625808016
2021-10-12 21:00:00+09:00,1440.129,1440.129,1401.74,1419.102,23712.3548,-55.19769999999971,42,35.30326516325809
2021-10-12 22:00:00+09:00,1420.377,1453.982,1420.377,1447.675,51549.967,-53.3264200000001,43,44.54317550013869
2021-10-12 23:00:00+09:00,1446.249,1469.099,1430.581,1437.832,77237.7915,-46.78765999999996,44,47.53675685124395
2021-10-13 00:00:00+09:00,1437.986,1462.1,1420.768,1462.1,17172.0498,-36.0645199999999,45,54.36032006272937
2021-10-13 01:00:00+09:00,1459.466,1493.418,1452.685,1487.906,37240.1276,-25.918460000000096,46,66.73689813480004
2021-10-13 02:00:00+09:00,1488.478,1491.501,1450.442,1455.826,31514.6523,-17.104360000000042,47,59.43267286057383
2021-10-13 03:00:00+09:00,1456.491,1472.9,1455.84,1466.816,22352.4248,-12.361859999999979,48,56.89075453877632
2021-10-13 04:00:00+09:00,1465.174,1491.183,1453.473,1461.839,23473.2982,-6.58791999999994,49,55.75732287407157
2021-10-13 05:00:00+09:00,1461.838,1509.998,1438.3,1504.303,42561.0329,2.0659800000000814,1,64.29121683540285
2021-10-13 06:00:00+09:00,1503.213,1505.047,1477.636,1498.042,30146.8789,4.2826399999994464,2,62.20819494651082
2021-10-13 07:00:00+09:00,1498.041,1507.911,1485.181,1503.0,25523.789,13.557439999999815,3,62.027729636048555
2021-10-13 08:00:00+09:00,1503.0,1510.623,1489.46,1509.085,16209.3008,21.305319999999938,4,71.1710902409147
2021-10-13 09:00:00+09:00,1508.145,1524.345,1488.027,1522.612,58649.4508,32.789459999999735,5,72.20360870403988
2021-10-13 10:00:00+09:00,1524.086,1525.0,1498.0,1502.06,31285.0419,31.68564000000015,6,63.06418747831779
2021-10-13 11:00:00+09:00,1499.926,1520.0,1498.002,1515.427,15167.9565,34.60809999999992,7,70.80548816537889
2021-10-13 12:00:00+09:00,1515.999,1518.244,1501.842,1506.116,19218.0523,34.8589800000002,8,64.23630617977528
2021-10-13 13:00:00+09:00,1505.0,1505.0,1490.0,1495.75,17550.5891,32.27541999999994,9,64.00230897394968
2021-10-13 14:00:00+09:00,1495.132,1500.0,1450.628,1455.28,79662.6539,19.94380000000001,10,50.014933861405595
2021-10-13 15:00:00+09:00,1450.217,1470.1,1445.561,1456.327,44743.3142,11.817060000000083,11,44.988990503464954
2021-10-13 16:00:00+09:00,1455.549,1468.674,1441.3,1446.248,22249.2595,-1.167699999999968,1,50.27524782368038
2021-10-13 17:00:00+09:00,1441.411,1464.591,1435.8,1436.5,19116.5052,-13.945559999999887,2,46.34225827143123
2021-10-13 18:00:00+09:00,1436.501,1452.0,1433.278,1443.189,33155.7471,-23.006980000000112,3,48.95280903446911
2021-10-13 19:00:00+09:00,1446.128,1457.0,1440.076,1440.076,22404.7597,-24.497260000000097,4,33.577525958466495
2021-10-13 20:00:00+09:00,1440.003,1458.489,1440.003,1454.862,10899.1349,-23.647500000000036,5,40.406839900202506
2021-10-13 21:00:00+09:00,1455.707,1464.924,1452.764,1460.173,21286.939,-20.425959999999804,6,40.23345982024305
2021-10-13 22:00:00+09:00,1459.77,1471.545,1445.6,1446.253,27808.3929,-17.7328600000003,7,35.10286460541717
2021-10-13 23:00:00+09:00,1446.187,1473.053,1440.601,1465.367,21791.5011,-12.822820000000092,8,36.78715390206833
2021-10-14 00:00:00+09:00,1467.669,1479.9,1464.157,1466.82,24712.4925,-6.8504599999998845,9,41.643446225197735
2021-10-14 01:00:00+09:00,1467.101,1478.811,1465.762,1474.756,4665.6373,-2.233220000000074,10,38.642485891999215
2021-10-14 02:00:00+09:00,1475.706,1496.189,1475.393,1481.335,12093.3242,2.4324799999999414,1,43.54600556907749
2021-10-14 03:00:00+09:00,1482.551,1494.727,1478.563,1478.563,19965.886,9.123340000000098,2,45.14773831409865
2021-10-14 04:00:00+09:00,1480.968,1495.18,1480.968,1491.144,8617.8976,14.206759999999804,3,65.93961951296963
2021-10-14 05:00:00+09:00,1492.273,1503.772,1491.88,1493.375,10777.0358,19.31585999999993,4,64.36566303415071
2021-10-14 06:00:00+09:00,1493.375,1502.538,1492.407,1498.065,9051.8132,23.509480000000167,5,71.74591854436125
2021-10-14 07:00:00+09:00,1498.596,1518.978,1495.209,1513.034,18947.2854,28.9342800000004,6,78.45686695089563
2021-10-14 08:00:00+09:00,1515.0,1516.148,1501.33,1509.743,26991.8223,34.689380000000256,7,73.48155697402072
2021-10-14 09:00:00+09:00,1510.0,1513.604,1492.1,1493.0,22744.4376,35.017820000000256,8,66.93076885494199
2021-10-14 10:00:00+09:00,1493.0,1513.569,1493.0,1505.797,30002.3893,37.011780000000044,9,66.36603061021668
2021-10-14 11:00:00+09:00,1506.598,1514.0,1500.0,1508.1,18367.3708,38.02366000000006,10,65.51961283749367
2021-10-14 12:00:00+09:00,1510.869,1511.576,1504.46,1506.058,32195.012,35.562059999999974,11,70.74921612850002
2021-10-14 13:00:00+09:00,1506.0,1507.441,1501.329,1501.456,16627.4518,32.37260000000015,12,61.404307588047246
2021-10-14 14:00:00+09:00,1501.455,1511.299,1497.0,1510.0,14097.5827,33.91370000000006,13,65.14383065384709
2021-10-14 15:00:00+09:00,1509.841,1511.322,1494.312,1494.312,13718.6445,30.57493999999997,14,53.52247109301162
2021-10-14 16:00:00+09:00,1497.185,1502.599,1480.085,1480.085,12017.5209,24.266259999999875,15,43.83473686810083
2021-10-14 17:00:00+09:00,1480.085,1496.162,1480.085,1489.089,11963.4384,19.828820000000178,16,49.21459346219224
2021-10-14 18:00:00+09:00,1489.089,1491.7,1480.894,1482.435,26334.5393,15.22591999999986,17,42.34913354964108
2021-10-14 19:00:00+09:00,1482.435,1490.646,1480.026,1487.445,6072.7334,9.941100000000006,18,44.12480986120859
2021-10-14 20:00:00+09:00,1488.06,1525.0,1488.048,1518.079,53615.993,12.628920000000107,19,53.42290256881942
2021-10-14 21:00:00+09:00,1518.079,1537.541,1512.276,1514.525,65559.7136,17.53939999999966,20,47.32108741491307
2021-10-14 22:00:00+09:00,1514.8,1521.0,1505.616,1508.336,31926.2963,20.057639999999992,21,46.92036230206345
2021-10-14 23:00:00+09:00,1508.336,1526.405,1508.335,1515.529,17558.643,24.7479000000003,22,55.80669951629682
2021-10-15 00:00:00+09:00,1515.749,1520.0,1494.851,1512.629,26007.3764,28.485620000000154,23,49.79560987899132
2021-10-15 01:00:00+09:00,1512.94,1515.0,1494.75,1501.474,11964.0756,23.891779999999926,24,44.936209242705594
