Date,Open,High,Low,Close,Volume,ma_diff,GCDC_times,rsi
2021-12-05 04:00:00+09:00,1273.5,1285.293,1266.88,1280.118,13930.7071,-237.71363999999994,19,57.959013649140054
2021-12-05 05:00:00+09:00,1281.099,1291.714,1273.922,1284.082,53388.6503,-226.82831999999985,20,61.82142377352504
2021-12-05 06:00:00+09:00,1286.919,1287.014,1255.436,1266.627,18492.3008,-212.64143999999987,21,57.64062855841498
2021-12-05 07:00:00+09:00,1267.383,1299.199,1267.382,1297.269,39252.9746,-197.48982,22,60.10852197784524
2021-12-05 08:00:00+09:00,1298.157,1331.1,1280.0,1302.9,100625.7282,-183.17337999999995,23,60.6811047341219
2021-12-05 09:00:00+09:00,1302.797,1327.907,1243.5,1271.101,119456.1694,-176.53557999999998,24,56.846326490197455
2021-12-05 10:00:00+09:00,1267.8,1273.5,1244.944,1264.758,26712.9065,-172.22223999999983,25,66.8074707627859
2021-12-05 11:00:00+09:00,1264.0,1265.93,1249.5,1255.685,8458.9578,-166.31736000000024,26,63.43423092202125
2021-12-05 12:00:00+09:00,1253.919,1276.82,1248.699,1273.2,21943.6967,-163.3711800000001,27,62.994947066381876
2021-12-05 13:00:00+09:00,1274.1,1274.1,1253.001,1258.821,28013.8864,-164.13941999999997,28,52.64256122161256
2021-12-05 14:00:00+09:00,1259.678,1268.002,1257.841,1267.537,8702.9632,-157.2978599999999,29,49.17665681230946
2021-12-05 15:00:00+09:00,1267.537,1277.15,1258.0,1273.341,24424.2506,-147.9960799999999,30,58.63135796103273
2021-12-05 16:00:00+09:00,1273.341,1284.928,1255.292,1259.139,35723.5115,-139.13814000000025,31,48.637731840113325
2021-12-05 17:00:00+09:00,1259.595,1264.359,1249.06,1261.224,31499.6719,-133.28981999999974,32,45.91473468935898
2021-12-05 18:00:00+09:00,1261.29,1261.7,1218.06,1220.445,42483.5544,-132.15434000000005,33,35.06577413337476
2021-12-05 19:00:00+09:00,1222.599,1241.99,1216.409,1231.251,20715.5468,-130.89456000000018,34,36.8060512941732
2021-12-05 20:00:00+09:00,1233.509,1239.067,1218.0,1226.646,15629.1367,-131.56608000000006,35,39.30114691866565
2021-12-05 21:00:00+09:00,1227.146,1250.98,1219.99,1238.022,20526.2632,-127.05392000000006,36,32.85795651251348
2021-12-05 22:00:00+09:00,1238.5,1238.501,1222.45,1227.819,19025.8829,-124.65999999999985,37,29.239990487720377
2021-12-05 23:00:00+09:00,1225.753,1225.847,1179.848,1184.496,75950.7604,-122.14478000000008,38,27.80327363363044
2021-12-06 00:00:00+09:00,1183.116,1197.881,1109.5,1120.445,160587.2642,-133.16002000000003,39,21.2816760681944
2021-12-06 01:00:00+09:00,1119.0,1149.423,1116.899,1138.199,72207.2329,-140.70436000000018,40,27.650152019253184
2021-12-06 02:00:00+09:00,1138.093,1166.5,1130.098,1160.782,15025.4457,-146.70226000000002,41,28.568449122179658
2021-12-06 03:00:00+09:00,1162.573,1162.573,1145.0,1151.316,6669.2749,-152.93916000000013,42,29.002888643547323
2021-12-06 04:00:00+09:00,1150.783,1150.783,1120.13,1146.004,12423.414,-151.11764000000016,43,26.338158559165038
2021-12-06 05:00:00+09:00,1146.133,1157.872,1130.0,1148.816,22409.8907,-136.01301999999987,44,25.44805504040137
2021-12-06 06:00:00+09:00,1149.188,1165.0,1124.116,1158.822,33581.4204,-123.46059999999989,45,29.7034073665332
2021-12-06 07:00:00+09:00,1160.221,1165.039,1143.892,1165.039,14934.2733,-114.66781999999989,46,30.576012829695046
2021-12-06 08:00:00+09:00,1164.7,1180.228,1158.417,1175.935,29677.8053,-101.74037999999996,47,39.502142599452576
2021-12-06 09:00:00+09:00,1175.935,1176.037,1085.283,1110.0,105381.2291,-100.19112000000018,48,28.510385589840254
2021-12-06 10:00:00+09:00,1110.0,1127.514,1090.4,1113.03,48561.1047,-98.38574000000017,49,29.97891317356728
2021-12-06 11:00:00+09:00,1114.999,1126.673,1109.101,1116.999,33875.1574,-99.69200000000001,50,27.692850942368977
2021-12-06 12:00:00+09:00,1118.898,1138.545,1116.85,1133.0,40426.102,-99.0598,51,32.47133012942754
2021-12-06 13:00:00+09:00,1135.583,1147.915,1130.0,1131.096,29485.036,-100.97551999999996,52,37.47709826051582
2021-12-06 14:00:00+09:00,1132.296,1134.366,1107.408,1107.408,22904.3504,-95.64207999999985,53,44.53112545831326
2021-12-06 15:00:00+09:00,1107.3,1124.986,1091.43,1100.297,56199.0528,-93.7070799999999,54,37.22870478413052
2021-12-06 16:00:00+09:00,1099.173,1103.08,1063.565,1094.813,75893.6785,-95.22037999999998,55,27.90771454253826
2021-12-06 17:00:00+09:00,1093.457,1128.998,1061.403,1085.91,89747.0856,-101.83720000000017,56,28.52955838103061
2021-12-06 18:00:00+09:00,1081.483,1089.61,1031.0,1038.962,80861.3243,-116.5754599999998,57,23.257590223410247
2021-12-06 19:00:00+09:00,1038.283,1053.414,1030.913,1048.727,65537.8448,-124.53401999999983,58,26.0669610007358
2021-12-06 20:00:00+09:00,1044.833,1089.997,1018.0,1078.594,131959.6153,-125.67933999999991,59,33.62116791103247
2021-12-06 21:00:00+09:00,1077.751,1184.999,1073.43,1147.974,219012.6447,-113.49043999999981,60,48.01914199299587
2021-12-06 22:00:00+09:00,1146.61,1196.719,1129.994,1135.381,164849.5149,-102.78585999999996,61,44.29410008954339
2021-12-06 23:00:00+09:00,1135.764,1139.924,1104.233,1121.96,63759.7128,-84.88901999999985,62,53.552740788856504
2021-12-07 00:00:00+09:00,1120.75,1145.981,1108.575,1145.981,33940.6472,-64.17504000000008,63,57.34941089838006
2021-12-07 01:00:00+09:00,1145.232,1157.307,1133.27,1151.529,41451.2111,-47.666259999999966,64,58.01367901789445
2021-12-07 02:00:00+09:00,1151.66,1160.0,1141.0,1145.864,24784.0034,-45.58158000000003,65,54.54443535096479
2021-12-07 03:00:00+09:00,1145.621,1150.481,1137.534,1145.19,32305.2874,-41.78242000000023,66,55.383914850020005
2021-12-07 04:00:00+09:00,1147.182,1158.185,1144.179,1152.81,12919.2251,-33.447040000000015,67,62.05465151980362
2021-12-07 05:00:00+09:00,1153.136,1166.929,1143.473,1144.901,12118.9633,-31.14650000000006,68,61.74324968330854
2021-12-07 06:00:00+09:00,1145.809,1207.999,1145.809,1193.107,42888.0931,-21.09068000000002,69,68.94971311688545
2021-12-07 07:00:00+09:00,1195.385,1223.941,1195.385,1208.028,102293.908,-7.136799999999994,70,72.05978040546304
2021-12-07 08:00:00+09:00,1207.881,1216.765,1194.646,1212.467,70206.6297,7.401800000000094,1,84.54848477735277
2021-12-07 09:00:00+09:00,1210.199,1225.233,1195.307,1207.85,76859.6356,20.198180000000093,2,83.0940847073464
2021-12-07 10:00:00+09:00,1207.002,1231.9,1188.916,1195.74,49235.772,32.509180000000015,3,76.3985920750894
2021-12-07 11:00:00+09:00,1195.624,1201.952,1170.006,1174.23,34309.069,30.6712,4,57.714421936282235
2021-12-07 12:00:00+09:00,1174.448,1192.587,1172.55,1187.448,37363.023,28.101400000000012,5,64.44530609033797
2021-12-07 13:00:00+09:00,1187.394,1194.0,1176.24,1180.995,53107.9001,23.300799999999754,6,67.24343150648778
2021-12-07 14:00:00+09:00,1180.995,1191.59,1180.995,1187.652,11310.8041,20.972160000000258,7,63.24000658002956
2021-12-07 15:00:00+09:00,1187.59,1201.912,1186.633,1201.912,19650.5979,23.34474,8,65.08374999999997
2021-12-07 16:00:00+09:00,1202.949,1210.15,1193.201,1195.449,17207.9133,29.030299999999897,9,64.39791223470043
2021-12-07 17:00:00+09:00,1195.986,1224.0,1191.808,1222.497,31878.1145,37.05697999999984,10,69.5719550121416
2021-12-07 18:00:00+09:00,1222.496,1232.345,1217.0,1218.2,22312.2275,45.31676000000016,11,67.05050093321604
2021-12-07 19:00:00+09:00,1219.016,1258.092,1218.902,1240.538,75631.8287,56.30767999999989,12,73.36524164034057
2021-12-07 20:00:00+09:00,1243.188,1333.998,1243.044,1296.793,157917.6749,73.75692000000004,13,74.18052279588044
2021-12-07 21:00:00+09:00,1296.2,1302.777,1251.592,1267.837,78916.826,87.50279999999998,14,63.221143006592435
2021-12-07 22:00:00+09:00,1266.404,1295.999,1256.893,1280.563,57505.7541,98.03765999999996,15,64.74308266224017
2021-12-07 23:00:00+09:00,1278.971,1288.97,1271.273,1281.874,13627.0253,109.89542000000006,16,65.8402797842108
2021-12-08 00:00:00+09:00,1280.243,1307.14,1279.796,1285.505,27881.6585,117.73509999999987,17,69.91850123731143
2021-12-08 01:00:00+09:00,1287.37,1290.096,1260.383,1269.829,19672.856,110.63563999999997,18,71.13177805800754
2021-12-08 02:00:00+09:00,1270.501,1281.966,1257.497,1276.821,10802.3317,109.30492000000004,19,70.23634843982167
2021-12-08 03:00:00+09:00,1275.689,1283.399,1267.624,1280.829,7217.9878,106.50551999999993,20,73.05010252170703
2021-12-08 04:00:00+09:00,1278.259,1295.092,1265.788,1290.299,5404.3512,105.60017999999991,21,73.71106777715002
2021-12-08 05:00:00+09:00,1292.547,1292.547,1252.373,1260.269,15539.2426,98.37392,22,62.10495283018862
2021-12-08 06:00:00+09:00,1259.474,1292.815,1257.699,1277.566,12302.226,97.29008000000022,23,66.74703264094951
2021-12-08 07:00:00+09:00,1278.259,1278.259,1246.626,1249.99,19975.7822,89.90039999999976,24,55.66395772448853
2021-12-08 08:00:00+09:00,1249.989,1276.0,1247.212,1266.781,16117.5519,84.93161999999984,25,59.41415096497713
2021-12-08 09:00:00+09:00,1266.301,1266.38,1231.914,1261.898,15736.5234,77.31423999999993,26,54.7842898921959
2021-12-08 10:00:00+09:00,1259.891,1279.031,1254.394,1268.033,24066.0914,77.02507999999989,27,44.49084645275004
2021-12-08 11:00:00+09:00,1268.393,1277.594,1253.55,1253.551,18137.3207,69.35105999999996,28,47.721865046755035
2021-12-08 12:00:00+09:00,1253.359,1263.279,1229.429,1230.52,15943.4362,63.10725999999977,29,38.330006209490705
2021-12-08 13:00:00+09:00,1233.121,1245.949,1231.985,1237.138,17847.9421,54.775879999999916,30,38.680559453405124
2021-12-08 14:00:00+09:00,1237.474,1254.335,1225.0,1243.603,15750.6399,48.90481999999997,31,38.950641116823334
2021-12-08 15:00:00+09:00,1245.0,1289.0,1243.619,1289.0,9487.2375,49.94013999999993,32,54.03957850991691
2021-12-08 16:00:00+09:00,1288.548,1317.708,1280.9,1309.557,50375.0426,57.09835999999996,33,56.87628155568246
2021-12-08 17:00:00+09:00,1307.776,1315.0,1285.0,1291.559,18196.0396,65.48091999999997,34,52.28310227286406
2021-12-08 18:00:00+09:00,1292.664,1310.0,1270.87,1271.373,27241.7699,68.79672000000028,35,45.749845153298175
2021-12-08 19:00:00+09:00,1271.373,1296.499,1217.199,1230.87,60521.632,63.35092000000009,36,44.338104260068576
2021-12-08 20:00:00+09:00,1230.851,1250.934,1209.27,1242.61,52804.4197,49.999959999999874,37,42.98341352435691
2021-12-08 21:00:00+09:00,1242.61,1251.3,1230.0,1251.3,32008.7116,34.2971,38,50.09204888772514
2021-12-08 22:00:00+09:00,1250.0,1260.0,1241.4,1255.1,26838.8213,23.47517999999991,39,47.54325350199381
2021-12-08 23:00:00+09:00,1253.499,1304.02,1246.328,1294.309,55128.115,25.135679999999866,40,56.39989749310327
2021-12-09 00:00:00+09:00,1295.399,1310.0,1288.001,1294.803,30740.8053,34.73383999999987,41,54.8925144102838
2021-12-09 01:00:00+09:00,1295.282,1298.93,1272.966,1277.555,19640.333,38.6109399999998,42,54.285023802491104
2021-12-09 02:00:00+09:00,1281.199,1284.995,1278.4,1282.309,7049.8797,42.08618000000001,43,59.68580252596687
2021-12-09 03:00:00+09:00,1282.062,1297.943,1276.936,1292.499,3817.0124,46.746579999999994,44,60.740571689393526
2021-12-09 04:00:00+09:00,1292.499,1301.366,1289.915,1292.256,3209.6728,43.40814,45,59.674227114058105
2021-12-09 05:00:00+09:00,1292.268,1295.641,1286.18,1291.8,5716.1977,39.87534000000005,46,50.477138191467624
2021-12-09 06:00:00+09:00,1291.8,1292.631,1281.938,1290.953,11661.6626,39.79208000000017,47,44.31563499015912
2021-12-09 07:00:00+09:00,1288.54,1290.182,1272.646,1274.557,7504.0512,35.64856000000009,48,44.88603627480353
2021-12-09 08:00:00+09:00,1275.35,1289.102,1274.186,1288.539,6566.9065,32.94792000000007,49,55.054937085252234
2021-12-09 09:00:00+09:00,1289.958,1298.0,1282.941,1288.0,13532.0842,30.497280000000046,50,71.77525469401277
2021-12-09 10:00:00+09:00,1287.791,1288.568,1264.438,1264.438,10178.7648,23.985460000000103,51,57.27776133303514
2021-12-09 11:00:00+09:00,1266.914,1269.91,1241.166,1252.559,31443.5349,15.412480000000187,52,48.999833536788515
2021-12-09 12:00:00+09:00,1252.736,1252.8,1236.961,1240.681,27421.5924,7.738460000000259,53,43.37032111214788
2021-12-09 13:00:00+09:00,1240.0,1252.268,1240.0,1251.999,6646.9425,-1.1249199999999746,1,30.031883584042035
2021-12-09 14:00:00+09:00,1251.0,1258.069,1246.236,1254.156,5629.2447,-9.227880000000141,2,31.9434657270981
2021-12-09 15:00:00+09:00,1253.163,1257.257,1244.137,1248.745,4692.7603,-13.721479999999701,3,35.753914547687145
2021-12-09 16:00:00+09:00,1250.096,1260.819,1235.0,1254.659,11822.5744,-14.641620000000103,4,37.68257059396313
2021-12-09 17:00:00+09:00,1254.799,1254.799,1231.13,1237.94,18670.805,-15.910379999999805,5,27.095993280964464
2021-12-09 18:00:00+09:00,1237.94,1237.94,1216.536,1224.289,23955.1178,-22.029179999999997,6,24.401945808059153
2021-12-09 19:00:00+09:00,1222.591,1229.999,1213.306,1226.0,22416.9005,-27.730440000000044,7,26.355092710185545
2021-12-09 20:00:00+09:00,1226.001,1230.194,1215.927,1217.946,21436.5154,-33.88516000000004,8,25.044999068984893
2021-12-09 21:00:00+09:00,1217.945,1230.0,1206.239,1221.374,18634.3393,-40.158879999999954,9,29.56139502711079
2021-12-09 22:00:00+09:00,1221.0,1222.57,1205.223,1213.643,12158.4866,-43.35527999999999,10,20.64734832875918
2021-12-09 23:00:00+09:00,1214.426,1219.997,1175.821,1181.72,52251.2811,-50.14673999999991,11,16.66363379663052
2021-12-10 00:00:00+09:00,1180.599,1191.426,1125.7,1161.5,72518.9129,-60.665480000000116,12,17.12064263656363
2021-12-10 01:00:00+09:00,1161.5,1169.4,1150.0,1160.105,25079.8084,-69.79829999999993,13,18.68154286638871
2021-12-10 02:00:00+09:00,1160.162,1166.893,1140.0,1140.0,10541.615,-83.16299999999978,14,17.673601405582545
2021-12-10 03:00:00+09:00,1141.888,1150.028,1126.002,1133.929,26881.1706,-96.38779999999997,15,9.955682610896218
2021-12-10 04:00:00+09:00,1131.629,1143.129,1129.071,1129.071,14769.3369,-103.96260000000007,16,7.829281692075469
2021-12-10 05:00:00+09:00,1129.329,1131.629,1116.492,1125.124,16360.955,-108.12369999999987,17,7.840750445302021
2021-12-10 06:00:00+09:00,1125.683,1149.476,1122.43,1146.073,18384.2506,-108.04557999999975,18,16.887257030155126
2021-12-10 07:00:00+09:00,1145.971,1158.897,1134.0,1139.651,24352.6028,-105.70301999999992,19,18.068283619231096
2021-12-10 08:00:00+09:00,1140.89,1148.015,1121.02,1121.499,9727.2937,-105.06767999999988,20,17.40531211046141
2021-12-10 09:00:00+09:00,1122.353,1155.899,1118.001,1131.629,32455.686,-102.18885999999998,21,20.390999494769076
2021-12-10 10:00:00+09:00,1133.9,1150.534,1120.0,1145.166,12956.9154,-95.74815999999987,22,26.80212430443531
2021-12-10 11:00:00+09:00,1145.166,1152.0,1139.522,1146.12,10780.1668,-93.42320000000018,23,25.690943215692002
2021-12-10 12:00:00+09:00,1150.029,1150.06,1132.159,1136.229,12627.1351,-91.47152000000006,24,24.714274756462316
2021-12-10 13:00:00+09:00,1138.109,1144.0,1125.89,1127.29,15746.5728,-87.78809999999999,25,28.37920240660185
2021-12-10 14:00:00+09:00,1128.002,1131.629,1116.2,1124.45,14297.849,-87.10249999999974,26,31.720523752906118
2021-12-10 15:00:00+09:00,1124.451,1130.292,1106.834,1107.0,9115.9555,-92.13293999999996,27,28.281668838578497
2021-12-10 16:00:00+09:00,1106.711,1110.0,1089.22,1097.129,48779.5002,-99.0016599999999,28,30.45745075369203
2021-12-10 17:00:00+09:00,1097.129,1114.64,1094.462,1110.616,46019.3052,-100.55657999999994,29,38.708572467162014
2021-12-10 18:00:00+09:00,1111.409,1123.728,1101.707,1122.815,22945.0207,-97.71674000000007,30,43.96276473182834
2021-12-10 19:00:00+09:00,1121.619,1130.954,1118.702,1123.858,14808.1617,-94.48112000000015,31,46.03256121067404
2021-12-10 20:00:00+09:00,1124.383,1144.186,1122.429,1142.923,11283.9489,-84.72751999999991,32,45.358346332799734
2021-12-10 21:00:00+09:00,1143.999,1158.499,1142.02,1145.0,61937.1175,-73.43592000000012,33,47.749432630074665
2021-12-10 22:00:00+09:00,1143.851,1163.7,1136.229,1157.667,44566.0024,-62.3268599999999,34,59.76062220731969
2021-12-10 23:00:00+09:00,1159.461,1165.0,1113.639,1117.216,54539.7462,-60.76497999999992,35,42.73028596951054
2021-12-11 00:00:00+09:00,1116.646,1124.392,1103.163,1109.114,24848.8567,-60.794059999999945,36,36.91955487189338
2021-12-11 01:00:00+09:00,1109.284,1113.0,1091.301,1107.0,26232.6712,-64.2324799999999,37,36.05815658643004
2021-12-11 02:00:00+09:00,1104.889,1120.129,1100.7,1115.11,9584.1612,-66.61662000000001,38,43.06989492919131
2021-12-11 03:00:00+09:00,1116.233,1121.785,1111.1,1112.4,5812.3054,-72.36691999999994,39,44.98406377036553
2021-12-11 04:00:00+09:00,1112.898,1123.999,1109.9,1118.879,5407.9158,-68.7657200000001,40,48.04658622461116
2021-12-11 05:00:00+09:00,1116.499,1126.996,1116.499,1126.996,6802.1943,-61.87925999999993,41,57.11104124089496
2021-12-11 06:00:00+09:00,1124.75,1124.75,1106.134,1106.134,28543.3124,-58.33001999999988,42,53.9202711227102
2021-12-11 07:00:00+09:00,1106.7,1110.577,1092.53,1092.615,23955.4058,-58.8453199999999,43,45.41147039976332
2021-12-11 08:00:00+09:00,1092.529,1105.32,1063.001,1069.501,52522.8757,-62.99608000000012,44,35.818604169781096
2021-12-11 09:00:00+09:00,1068.008,1090.596,1052.734,1072.351,55606.8825,-68.25756000000001,45,36.58576768812984
2021-12-11 10:00:00+09:00,1073.111,1095.8,1072.0,1085.629,22634.6175,-72.47276000000011,46,34.33941176470577
2021-12-11 11:00:00+09:00,1085.624,1095.744,1084.41,1095.744,17168.4963,-70.7056399999999,47,37.682211267369595
2021-12-11 12:00:00+09:00,1096.0,1109.06,1094.974,1101.668,14778.5335,-65.6396400000001,48,34.71231963315405
2021-12-11 13:00:00+09:00,1101.102,1132.0,1098.505,1125.249,22302.7974,-51.94384000000014,49,54.61723129656635
2021-12-11 14:00:00+09:00,1125.249,1136.922,1116.0,1117.381,17372.1453,-40.47184000000016,50,54.49745119412037
2021-12-11 15:00:00+09:00,1117.0,1133.171,1115.61,1116.042,15944.0241,-31.670100000000048,51,54.973235977693285
2021-12-11 16:00:00+09:00,1115.529,1124.7,1111.709,1124.0,12167.4806,-23.41578000000004,52,54.448389095002355
2021-12-11 17:00:00+09:00,1123.879,1138.0,1119.4,1120.759,19978.5495,-17.037860000000137,53,54.70820505956356
2021-12-11 18:00:00+09:00,1123.077,1128.776,1119.4,1126.591,3036.5471,-14.208100000000059,54,53.947860880689625
2021-12-11 19:00:00+09:00,1126.358,1133.929,1126.12,1133.1,4122.6101,-8.9675000000002,55,52.74026173549893
2021-12-11 20:00:00+09:00,1132.424,1132.424,1116.399,1121.556,7271.5204,-5.810040000000072,56,55.75710594315231
2021-12-11 21:00:00+09:00,1121.021,1128.829,1119.664,1126.9,3455.0809,-3.2480400000001737,57,63.9731539404608
2021-12-11 22:00:00+09:00,1126.9,1133.351,1115.0,1117.829,8550.4738,-1.8316999999999553,58,71.85466999744003
2021-12-11 23:00:00+09:00,1117.124,1126.487,1113.491,1125.883,4596.2583,-0.06348000000002685,59,72.91063099496179
2021-12-12 00:00:00+09:00,1125.883,1132.86,1125.8,1132.57,7637.025,1.4519799999998213,1,71.49867705949647
2021-12-12 01:00:00+09:00,1133.0,1143.992,1132.482,1138.5,7985.2286,5.7051799999999275,2,70.27095065826272
2021-12-12 02:00:00+09:00,1138.5,1142.095,1138.5,1141.597,57187.5653,9.042639999999892,3,69.54079536878703
