Date,Open,High,Low,Close,Volume,ma_diff,GCDC_times,rsi,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA_SHORT,MA_LONG,MIDPOINT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_aroondown,AROON_aroonup,AROONOSC,BOP,CCI,DX,MACD_macd,MACD_macdsignal,MACD_macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,_CLOSE_PCT_CHANGE,BUYSELL,SimulateAsset,Profit,Coin
2021-12-02 19:00:00+09:00,1693.633,1700.0,1679.888,1694.829,19024.2056,,1,,28.91327059182754,-1.7408000000004904,-32.39487059182852,,,,,-1.7408000000004904,,,,,,,,,,,,,,0.0594669848846414,,,,,,,,,23.248000000000047,,,,85.65265113326792,88.05771097127622,80.26126035483122,85.65265113326792,,,,,,44330.76852403122,24984.674660452205,96175.46520000002,,,20.11200000000008,,,,,,,0,0.7543109037318323,,,,,,15.32703529591407,-0.005860694119839582,0,269482.9,2324.8000000000466,100.0
2021-12-02 20:00:00+09:00,1694.68,1695.789,1669.17,1677.4,21358.8298,,1,,26.5714304178764,9.411899999999832,-7.747630417876735,,,,,9.411899999999832,,,,,,,,,,,,,,-0.6491603741688279,,,,,,,,,-2.3719999999998436,,,,65.98418121917044,81.28968778914306,37.43169984357946,65.98418121917044,,,,,,36179.284548742966,20601.995103088026,74816.63540000003,,,26.618999999999915,,,,,,,0,0.8203727436117454,,,,,,8.579765208938305,0.0006523701291929473,0,267740.0,581.9000000000233,100.0
2021-12-02 21:00:00+09:00,1676.803,1696.902,1661.049,1696.62,11826.4722,,1,,31.65497337677516,14.439899999999398,-2.7751733767763653,,,,,14.439899999999398,,,,,,,,,,,,,,0.5527291997880162,,,,,,,,,31.281999999999925,,,,65.26115072481248,72.29932769241692,78.0904919760268,65.26115072481248,,,,,,47819.71568325881,20639.945635776992,86643.10760000003,,,35.853000000000065,,,,,,,0,1.1769002022793877,,,,,,8.607536688387938,0.011799899701726235,0,269662.0,2503.9000000000233,100.0
2021-12-02 22:00:00+09:00,1695.923,1696.548,1669.324,1685.761,14576.3,,1,43.923199823701125,21.56992212546993,6.9515999999994165,-7.666722125471097,,,,,6.9515999999994165,,-7.486499999999978,,,,,,,,,,,,-0.3732735821334139,43.947252002522866,,,,,,,73.721,38.261999999999944,,44.54099999999994,,56.59115686867384,62.612162937552235,54.251278786415284,56.59115686867384,,,,,-31.299219157845744,50844.84406262988,19741.65300751537,72066.80760000003,,,27.29599999999982,,,,,,,0,0.9961060622300133,,8.268657142857819,68.397989271109,-24.562228571428932,2.5254527472528325,7.309161062735209,0.008088811585470701,0,268576.1,1418.0,100.0
2021-12-02 23:00:00+09:00,1685.125,1704.127,1674.939,1702.1,9430.2539,,1,58.481338614971634,19.27388916657378,1.808999999999969,-15.655889166573843,,,,,1.808999999999969,,-14.08349999999973,,,,,,,,,21.42857142857143,0.0,-21.42857142857143,0.5815746197067282,83.99919999865371,16.625007909890627,,,,43.77146454205509,20.171602365767946,68.45521428571429,47.09999999999991,14.420639430868624,48.9384999999999,58.28910701772494,75.87878422786942,65.91036394045189,95.29458192116616,75.87878422786942,,,,,-5.441946523805505,58965.30457799918,20163.256822888085,81497.06150000003,25.944571428571408,1.524268340789108,29.187999999999874,,,,,,,0,0.8297596840079244,,-2.6358857142868146,71.71370995259237,-41.9758285714272,3.0261494505492563,8.732444583286954,-0.012985328049296418,0,270210.0,3051.9000000000233,100.0
2021-12-03 00:00:00+09:00,1703.058,1710.73,1669.772,1684.954,11901.85,,1,51.19358643237832,16.789079912771967,-0.8840000000002419,-18.55707991277245,,,,,-0.8840000000002419,,-14.801499999999805,,,,,,,,,14.285714285714286,100.0,85.71428571428572,-0.44201377020362337,53.26915592060995,9.96411978829159,,,,35.623546733740355,17.851382480885945,63.56555612244898,18.34199999999987,14.616266994696304,52.04589285714283,52.97549356739849,65.88761569354715,66.1191855966968,48.11698637306003,65.88761569354715,,,,,-29.688669791870737,55886.82909335637,17523.19283652802,69595.21150000002,27.016959183673457,1.603424139986816,40.958000000000084,,,,,,,0,0.6605439721456582,,15.833771428571026,72.50646943801088,-25.41319999999996,3.172843956043929,8.836539956386138,0.004723116453527965,0,268495.4,1337.3000000000466,100.0
2021-12-03 01:00:00+09:00,1684.572,1686.967,1660.907,1678.495,7091.2409,,1,53.44662766653847,32.7410725952127,15.649000000000115,-1.4430725952124703,,,,,15.649000000000115,,1.5125000000002728,,,,,,,,,7.142857142857143,92.85714285714286,85.71428571428572,-0.23319263238679808,-11.82969245371869,16.831943397854896,,,,37.18361762976059,19.03244234244841,67.89015925655977,19.53599999999983,13.548445707382415,48.32832908163263,51.08622576847118,59.57084457060142,67.11241483067265,35.30096541757809,59.57084457060142,,,,,-37.128114165927784,58367.40284793802,15639.422597063247,62503.97060000002,26.94860495626822,1.6055219083922336,26.060000000000173,,,,,,,0,0.30276810176144453,,19.745485714284086,69.22780147345739,-14.527342857142003,2.636371428571244,8.546036297606305,0.010905703116437127,0,267849.5,691.4000000000233,100.0
2021-12-03 02:00:00+09:00,1678.427,1719.638,1678.08,1716.879,7271.2548,,1,67.8048640064482,22.757634268809397,-5.221199999999953,-33.200034268809304,,,,,-5.221199999999953,,-12.919499999999971,,,,,,,,,0.0,100.0,100.0,0.9252610808989846,128.56065076431958,10.31839566723344,,,,47.67025065911664,16.91071754070767,63.0408621668055,27.878999999999905,20.802072426697222,77.54730557580154,60.1756578819724,59.573420775036276,61.67729367972827,95.30231053447069,59.573420775036276,,,,,-3.502913804705277,64673.192900202324,15453.411370542373,69775.22540000002,27.992133173677633,1.6304080353756807,41.55799999999999,,,,,,,0,0.4381942111323893,,-14.239971428572744,68.592014379432,-47.39845714285616,2.550652747252573,13.989417134404631,-0.014008118542772952,0,271687.9,4529.800000000047,100.0
2021-12-03 03:00:00+09:00,1711.979,1712.242,1689.287,1699.508,3404.1863,,1,62.37588652482264,22.65065925413319,-4.377300000000105,-31.405259254133398,,,,,-4.377300000000105,,-12.84550000000013,,,,,,,,,0.0,92.85714285714286,92.85714285714286,-0.5432803310825547,96.11994310687055,10.318395667233428,,,,43.69156719448766,15.662290861290472,58.53794344060511,-3.8920000000000528,19.26636809350481,72.00821232038714,55.17837689079356,65.44278717054475,61.52901750539414,65.72508555958542,65.44278717054475,,,,,-27.699801849405375,64300.519401099744,13853.882358110975,66371.03910000002,27.963552232700653,1.6453910327401022,27.59199999999987,,,,,,,0,0.3737696393810524,,2.1520285714289002,62.37679860712239,-22.69017142857183,1.9109384615385094,13.513979627066616,-0.015440963394705687,0,269950.80000000005,2792.70000000007,100.0
2021-12-03 04:00:00+09:00,1701.784,1703.862,1677.679,1680.281,2278.4224,,1,54.05566338334811,30.16238728991698,1.2528999999994994,-27.65658728991798,,,,,1.2528999999994994,,-2.8515000000002146,,,,,,,,,7.142857142857143,85.71428571428572,78.57142857142857,-0.8212580682122049,1.5337077932540668,0.6776411030087227,,,,37.46460520983892,17.673649687221708,65.96466176627612,-14.547000000000025,17.914811729711246,66.86476858321663,50.20833413836743,64.67169524328443,63.22930106295514,32.987689635797146,64.67169524328443,,,,,-54.15703434610298,62474.94465681526,11359.221038197524,64092.61670000002,27.836369930364892,1.6566496871871368,26.182999999999993,,,,,,,0,0.42669648299256646,,15.843142857144585,42.27256079095343,4.025428571427028,0.9090549450551907,14.454743644958704,-0.01200470503490525,0,268028.1,870.0,100.0
2021-12-03 05:00:00+09:00,1677.702,1692.95,1676.956,1692.95,3648.8515,,1,58.862419935070506,36.70947214242642,8.669599999999946,-19.37027214242653,,,,,8.669599999999946,,12.186500000000024,,,,,,,,,0.0,78.57142857142857,78.57142857142857,0.9533575090658942,-16.306639028529975,0.09093122473081271,,,,40.74979555960092,17.093426668519243,61.975900211542296,-1.8789999999999054,17.124541486040183,62.088713684415445,53.19960807256716,51.0905654594679,60.40168262443235,54.5589211830211,51.0905654594679,30.01080341269071,25.010593401484353,,,-44.698276583985006,66123.79615681527,10467.019517487708,67741.46820000002,26.990486363910268,1.594287271562082,15.994000000000142,,,,,,,0,0.46051289893667136,,-0.5878285714263711,-2.4757763685939764,-0.025742857143995934,-0.04323736263711,14.019936071213289,-0.019113303102156864,0,269295.0,2136.9000000000233,100.0
2021-12-03 06:00:00+09:00,1693.055,1698.259,1689.083,1697.002,2329.9119,,1,53.766924040272386,27.264307291320847,3.6529999999997926,-19.958307291321262,,,,,3.6529999999997926,,3.468499999999949,,,,,,,,,0.0,71.42857142857143,71.42857142857143,0.4301438535309415,47.11440996219444,4.492301054948071,,,,34.10048739554651,16.63990786825255,57.549050196432134,19.60199999999986,18.20525760437793,62.96280556410002,54.148388930099266,44.83751497874831,53.5332585605002,46.96593411742665,44.83751497874831,39.52971623159903,23.180173214763244,,,-38.54182629275845,67815.36907287888,9688.70850344596,70071.38010000002,25.718023052202387,1.5154975098557566,9.17599999999993,,,,,,,0,0.45155223427009156,,-4.0394571428566906,-2.222338888789114,-3.5349714285712253,-0.03880659340657119,11.805653645660497,-0.0215525051483898,0,269700.19999999995,2542.0999999999767,100.0
2021-12-03 07:00:00+09:00,1696.331,1698.259,1690.201,1693.161,18092.4667,,1,49.66142885332378,11.59550865814822,-1.6496000000004187,-14.894708658149057,,,,,-1.6496000000004187,,2.90949999999998,,,,,,,,,57.142857142857146,64.28571428571429,7.142857142857143,-0.3933978654752852,40.08083128926243,4.492301054948077,,,,20.650560008853553,16.232609157429685,53.43840375382984,-3.4589999999998327,17.759643481320893,58.46546230952145,53.05048253164962,49.14986155162211,48.35931399661276,45.924729354418545,49.14986155162211,57.18559245581533,42.24203736670169,,,-45.08181369293876,63014.960310828916,6962.114073099714,51978.91340000002,24.456592834187934,1.4444339808315885,8.057999999999993,,,,,,,0,0.7787771800761093,,1.24274285714273,16.45887771348954,-2.5978857142854395,0.295432967032939,6.6225543290743065,-0.029117674767741075,0,269316.1,2158.0,100.0
2021-12-03 08:00:00+09:00,1692.982,1693.47,1670.012,1673.665,17472.9631,,1,46.94456579896805,23.45887948738232,5.670799999999417,-12.117279487383485,,,,,5.670799999999417,,13.530999999999949,,,,,,,,,50.0,57.142857142857146,7.142857142857143,-0.8234717367209454,-103.80201613715451,12.506889989687508,,,,23.11816523588282,21.209452866064197,69.81037491427064,-12.096000000000004,16.493931998646357,54.28935785884134,47.7574254752963,34.560797228182786,42.849391252851056,10.791728212703118,34.560797228182786,0.0,32.238436229138124,,,-78.27723008292035,50983.95596300729,1385.7227797330343,34505.95030000002,24.385264774603087,1.4569979520754206,23.458000000000084,,,,,,,0,1.1566096920196776,,16.234657142857714,-9.366197796145174,18.378914285714245,-0.16494285714281853,8.894039743691467,-0.012746581144862601,0,267366.5,208.40000000002328,100.0
2021-12-03 09:00:00+09:00,1676.133,1677.163,1654.0,1660.349,26408.7154,,1,43.259721401512415,46.09434601717817,17.843899999999394,-10.40654601717938,,,,,17.843899999999394,,23.032500000000027,,24.49624523739817,,,,,,,100.0,50.0,-50.0,-0.6814315934896213,-198.8714240813934,23.180922171930092,,,,22.089922700452043,24.58513929007759,80.83591956325125,-41.750999999999976,15.331982381998898,50.41154658320982,44.492193729193126,23.68718750584237,35.79928209521574,14.34510495040541,23.68718750584237,0.0,19.061864151938444,,,-90.32724945915486,39052.54782671218,-4817.8601363502385,8097.234900000018,24.297960147845725,1.4634248671722467,23.16300000000001,,,,,,,0,1.0499472425538083,,22.227257142858207,-42.38728726698127,34.09259999999949,-0.9127186813185597,14.1252230085894,0.004286067252935011,0,266034.9,-1123.1999999999534,100.0
2021-12-03 10:00:00+09:00,1658.897,1661.199,1658.897,1661.199,227.075,,1,47.578554952810364,48.00176087582054,17.02719999999931,-13.947360875821914,,,,,17.02719999999931,,28.56600000000003,,27.323353699686322,,,,,,4.898762820512729,92.85714285714286,42.85714285714286,-50.0,1.0,-177.66408923014478,23.18092217193009,,,,25.518664901819044,24.401160072865995,75.06192530873331,-23.75499999999988,15.217247782220547,46.81072182726626,44.75186300343725,13.800817151811145,24.01626729527875,16.265618292324877,13.800817151811145,2.689146903531501,0.8963823011771671,,,-89.0322678935981,39279.62282671218,-6845.451089625189,8324.309900000018,22.726820137285326,1.3680973885299308,2.3020000000001346,,,,,,,0,0.6167147126160655,,12.767714285715556,-64.09794523261445,39.537714285713264,-2.059230769230594,15.487280437910648,0.007291143779132314,0,266119.9,-1038.1999999999534,100.0
2021-12-03 11:00:00+09:00,1661.199,1661.199,1661.199,1661.199,0.0,,1,41.91769475565626,33.98035304788323,8.715599999999313,-16.5491530478846,,,,,8.715599999999313,,27.414999999999964,,22.89457704354959,,,,,,1.8896538461538057,85.71428571428572,35.714285714285715,-50.0,0.0,-133.10847830224785,23.180922171930096,,,,18.41531950321243,24.401160072865995,69.70035921525236,-17.29599999999982,15.217247782220545,43.46709883960439,44.75186300343726,15.62544717835173,17.704483945335067,16.265618292324877,15.62544717835173,3.0341260997128168,1.9077576677481058,,,-89.0322678935981,39279.62282671218,-7052.606380544465,8324.309900000018,21.103475841764947,1.2703761464920786,0.0,,,,,,,0,0.2663106004663301,,7.36677142857252,-68.20572692367982,39.87851428571298,-2.500903296703107,12.632376523941936,-0.0001324520057146561,0,266119.9,-1038.1999999999534,100.0
2021-12-03 12:00:00+09:00,1659.918,1660.508,1645.2,1645.255,16753.5975,,1,40.91419210373752,25.514664904253323,7.479399999999487,-10.55586490425435,,,,,7.479399999999487,,28.212999999999965,,27.203829224524497,,,,13.51370763920258,,-0.0910192307694615,100.0,28.571428571428573,-71.42857142857143,-0.9578651685393121,-147.3312563900543,33.3312135752187,,,,18.14572665313243,28.701785641315443,80.72076212844864,-71.6239999999998,14.351577291023506,40.362306065346935,40.618201444908806,10.881726330647409,13.435996886936744,0.11394240729244601,10.881726330647409,0.0,1.9077576677481058,,,-99.92611300679752,22646.41307984793,-11788.590611691478,-8429.287599999981,20.738870424496024,1.2605262056335353,15.999000000000024,,,,,,,0,-0.19958706963131,,13.270685714287083,-74.47757563936743,60.076028571427514,-3.600410989010809,9.01763245212693,0.007148029690422941,0,264525.5,-2632.5999999999767,100.0
2021-12-03 13:00:00+09:00,1645.254,1655.812,1643.72,1652.6,13780.1789,,1,37.72479594582477,19.000839727055563,6.354399999999259,-6.292039727057045,,,,,6.354399999999259,,31.30099999999993,,26.060845709408568,,,,14.991113485872749,,-1.7590128205126803,100.0,21.42857142857143,-78.57142857142857,0.6075090969235927,-119.04949613869806,34.197389492584946,,,,20.680123761907264,27.97326923184398,76.43499340498803,-46.90800000000013,13.716467562014648,37.47928420353644,43.22014157692497,14.310734169355735,13.605969226118274,26.55264180844986,14.310734169355735,62.94516605134059,21.99309738368447,,38.65601943579474,-88.3031692088834,29105.729487820092,-10599.111611743072,5350.891300000019,20.1212368227463,1.217550334185302,12.09199999999987,,,,,,,0,0.0007684840033292324,,1.2657714285717248,-75.15694552444762,50.31951428571415,-3.7733648351648035,6.323219863528166,0.00446982566475107,0,265260.0,-1898.0999999999767,100.0
2021-12-03 14:00:00+09:00,1652.618,1670.426,1646.819,1667.496,10780.7731,,1,46.91364368170461,14.450774941210284,-1.0727000000006228,-16.59617494121153,,19.833900000000085,,,-1.0727000000006228,,22.444500000000062,19.833900000000085,13.703886391613878,,26.83664166666631,19.04557526881763,15.199429353166611,,-6.643378205128329,92.85714285714286,14.285714285714286,-78.57142857142857,0.6302367941712278,-62.192331225275204,17.907535627986825,,,,29.157630391985652,25.592139436037424,70.97535101891746,-12.784999999999854,17.818384411706894,49.41619247471244,48.1793186763393,38.56508896959023,21.25251648986444,89.02868269302836,38.56508896959023,100.0,54.31505535044687,,47.955418881719616,-68.68199899891975,37210.37557608643,-6570.199937157333,16131.66440000002,20.37021990683585,1.221605323601127,23.60699999999997,,,,,,,0,-0.04824670810568464,0.7063233230653624,-15.49488571428833,-75.50601724631169,34.794171428573236,-3.8683890109893455,7.761737470605454,0.004361117745402376,0,266749.6,-408.5,100.0
2021-12-03 15:00:00+09:00,1670.516,1678.902,1664.533,1673.4,9667.2744,,1,49.461809089058924,8.458874454437591,-11.727500000000873,-31.913874454439338,,6.412680645161345,,-4.194686682436668,-11.727500000000873,,9.349500000000035,6.799533333333557,-1.7278313553838416,,13.594724999999471,5.624355913978661,14.79932023935167,,-9.5267371794871,85.71428571428572,7.142857142857143,-78.57142857142857,0.20070986150741082,-16.492928594213687,9.597901759757429,,,,35.91003048943863,24.2396419314005,65.90568308899479,-19.549999999999955,19.994128135721173,54.36246444080452,50.041765010641825,66.64754854386725,39.84112389427105,84.3613211301235,66.64754854386725,100.0,87.6483886837802,,53.45959357487621,-60.905187175636726,39474.30336201461,-3604.377235017164,25798.938800000018,19.94156134206187,1.1916792961671967,14.369000000000142,,,,,,,0,0.78911570854689,0.8037108423861795,-22.16928571428639,-75.72709864734847,28.93271428571461,-3.930923076923147,10.093187227219241,0.004855595828885617,0,267340.0,181.90000000002328,100.0
2021-12-03 16:00:00+09:00,1673.323,1673.323,1660.002,1660.979,4241.079,,1,31.95252884674727,13.460098365887006,-6.716500000001133,-26.893098365889273,,10.361152861602704,,0.8026249319518683,-6.716500000001133,,5.719000000000051,11.228100000000268,1.6073504587573098,,18.374104166666484,9.547869892473273,14.679561749004465,,-10.918583333333345,78.57142857142857,0.0,-78.57142857142857,-0.9266571578710248,-39.51368535433674,13.12270137449078,,,,31.048491987801057,24.72235011533539,65.72913429692369,-36.02299999999991,18.986560324298598,50.47943126646134,46.27376911901801,74.14877981644146,59.78713910996629,49.05633562617249,74.14877981644146,60.01516978857758,86.67172326285919,,50.17120090287911,-74.81246898806218,35855.329937121634,-3214.907016151483,21557.85980000002,19.474164103343178,1.1724509523204796,13.398000000000138,,,,,,,0,0.7824278424354825,0.8022902236857594,-8.083657142857646,-71.90573200354213,31.703371428571472,-3.0605406593407096,10.088299182944073,0.005251094926357114,0,266097.9,-1060.1999999999534,100.0
2021-12-03 17:00:00+09:00,1663.236,1663.529,1657.1,1657.1,6660.8855,,1,33.40333424119501,16.78109084128846,2.0004999999987376,-12.780090841290985,,15.42375590278948,,7.087957490391091,2.0004999999987376,,10.814000000000078,17.30150000000026,6.4504979518378605,,24.202724999999646,14.554540860215184,14.730873729466046,,-13.834583333333285,71.42857142857143,0.0,-71.42857142857143,-0.9544252605382036,-57.15701196208241,15.39792947546662,,,,30.308448989512353,25.240534339320103,63.93619613285775,-36.06100000000015,18.50467747522323,46.873757604571246,45.130891789763815,57.149489322191215,65.98193922749995,38.030811210277626,57.149489322191215,28.01019773965659,62.67512250941138,,46.94465537381801,-77.75265205679912,29194.444437121634,-4882.686675147204,14896.97430000002,18.5423666673901,1.1189648583302216,6.429000000000087,15.646696015449795,,-14.25822569575213,10.626274586804547,,,0,0.5779219603560919,0.797761058139386,-4.421914285714365,-69.16688987311171,29.74134285714331,-2.6279428571429,7.3902954206448666,0.012304029878235201,0,265710.0,-1448.0999999999767,100.0
2021-12-03 18:00:00+09:00,1657.674,1664.028,1652.661,1660.02,11083.1936,,1,40.66879906949708,17.217385769179145,5.454499999998461,-6.308385769182223,,16.379674876802937,,9.004022713110771,5.454499999998461,,12.783999999999878,19.6888666666664,7.119671186700089,,25.274058333332732,15.389315053763312,15.02844053881473,,-15.801801282051201,64.28571428571429,0.0,-64.28571428571429,0.2063869094747965,-52.37921670064325,18.896809060347618,-4.512493271048243,-1.4641597291809678,-3.048333541867275,28.43602508238716,25.877204271689624,63.80832498051062,-13.644999999999982,17.651641415927298,43.52563206138758,46.207929133416215,42.74451611916829,58.014261752600305,41.14640152105473,42.74451611916829,21.93168699760971,36.65235150861462,,49.824561149992455,-70.11313005372311,32461.778100673924,-4081.473399501796,25980.167900000022,18.029840476862237,1.0861218826798615,11.366999999999962,17.21176482512415,,-10.012003449664526,24.457842574859516,,,0,0.5846085172817574,0.8474335609980924,-8.343371428571118,-68.6583218006651,24.928371428571836,-2.5593648351648506,5.8814428845903075,-0.00885349435899685,0,266002.0,-1156.0999999999767,100.0
2021-12-03 19:00:00+09:00,1660.831,1690.713,1660.831,1674.8,28860.431,,1,40.031573820600364,4.174974291117678,-10.512200000001258,-25.199374291120193,,-1.0429331797647592,,-8.353365724952937,-10.512200000001258,,-4.643499999999904,2.9213666666666995,-10.865180685714222,,6.708349999999655,-2.2467892473116535,14.3988117691056,,-16.231884615384615,57.142857142857146,14.285714285714286,-42.85714285714286,0.4674720567565766,47.29412543783468,6.213637762886915,-3.5818415203609675,-1.887696087416968,-1.6941454329439996,39.314898643863124,22.818415318036408,59.25058748190272,14.451000000000022,25.841997078269795,67.10165834271699,51.4072930833107,45.786041021520155,48.560015487626536,58.180910333228084,45.786041021520155,100.00000000000001,49.98062824575543,,52.42083389876381,-43.01325656869409,30584.23717757645,-3980.060680495888,54840.598900000026,18.93435187137208,1.1305440572827847,30.692999999999984,18.801521238537163,,2.892799216812669,29.571166877084384,,,0,0.44042297578422307,0.8336443457408452,-17.93551428571459,-57.36880604594384,2.3676571428577518,-1.5617824175824913,7.343587145559502,-0.025416843457396032,0,267480.0,321.9000000000233,100.0
